time,open,high,low,close,volume,atr_norm,norm_return,norm_high_low,norm_body,atr,rsi,ema50,macd,adx,swing_high,swing_low,last_swing_high,last_swing_low,prev_swing_high,structure,bos_bullish,bos_bearish,trend,ob_bullish,ob_bearish,ob_bottom,ob_top,ob_strength,ob_mitigated,active_ob_bull_top,active_ob_bull_bot,active_ob_bear_top,active_ob_bear_bot,inside_ob_bull,inside_ob_bear,fvg_bullish,fvg_bearish,fvg_bull_top,fvg_bull_bot,fvg_bear_top,fvg_bear_bot,active_fvg_bull_top,active_fvg_bull_bot,active_fvg_bear_top,active_fvg_bear_bot,inside_fvg_bull,inside_fvg_bear,sweep_liquidity_high,sweep_liquidity_low,fvg_density,ob_density,range_position,in_premium,in_discount,in_ote_bull,in_ote_bear,is_in_premium,is_in_discount,P_traditional,R1_traditional,S1_traditional,R2_traditional,S2_traditional,P_fibonacci,R1_fibonacci,S1_fibonacci,R2_fibonacci,S2_fibonacci,confluence_score,gold_ema_50,gold_ema_200,gold_trend,dxy_open,dxy_high,dxy_low,dxy_close,dxy_volume,dxy_rsi,dxy_ema_50,dxy_trend,gold_dxy_corr,inverse_confluence,csm_USD,csm_base,csm_quote,csm_diff,news_impact_USD,news_impact_net,news_sentiment,news_impact_score,news_impact_base,news_impact_quote,day_of_week,month,hour,is_london_session,is_new_york_session,is_tokyo_session,london_open,new_york_open,london_close,dxy_corr_30d
2023-07-24 16:00:00,1961.5999755859373,1963.5,1955.300048828125,1956.300048828125,44437,6.627286044034111,-0.0004076840349530381,1.2373015314853661,-0.7997129930106565,6.627286044034111,31.501826588147978,1965.3171147495161,-1.3361617626039788,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1963.3000081380208,1968.1000162760415,1956.7999674479165,1974.6000569661458,1951.9999593098958,1963.3000081380208,1967.6166267903645,1958.983389485677,1970.283438313802,1956.3165779622395,0.0,1965.3171147495161,1966.1014118978364,-1,105.85042179334064,106.06212263692731,105.63872094975396,105.85042179334064,10000.0,50.0,105.67196988238567,1,0.0,-1,7.474036497010325,5.0,7.474036497010325,-2.4740364970103252,0.0,0.0,0.0,0.0,0.0,0.0,0,7,16,1,1,0,0,0,1,0.0
2023-07-24 20:00:00,1956.300048828125,1957.5,1954.5999755859373,1956.0,3827,6.316680908203163,-2.428105375394009e-05,0.4591057322994752,-0.04750102664444255,6.316680908203163,31.15935939566296,1964.9517377005157,-1.8116385511721091,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,1958.5,1957.5,0.0,0.0,1958.5,1957.5,0,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1958.36669921875,1961.433349609375,1953.2333984375,1966.566650390625,1950.166748046875,1958.36669921875,1961.4990805664063,1955.2343178710937,1963.4342690429687,1953.2991293945313,20.0,1964.9517377005157,1966.000900336664,-1,105.85042179334064,106.06212263692731,105.63872094975396,105.85042179334064,10000.0,50.0,105.67896799654076,1,0.0,-1,8.496720554979804,5.0,8.496720554979804,-3.496720554979804,0.0,0.0,0.0,0.0,0.0,0.0,0,7,20,0,1,0,0,0,0,0.0
2023-07-25 00:00:00,1956.0999755859373,1965.0,1955.5,1963.4000244140625,14837,6.5615516075721505,0.0005765775828244236,1.447828283334208,1.1125491750610994,6.5615516075721505,45.714285714285715,1964.890886199086,-1.57320230917162,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1958.5,1957.5,0.0,0.0,1958.5,1957.5,0,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1956.0333251953125,1957.4666748046877,1954.566650390625,1958.9333496093752,1953.1333007812498,1956.0333251953125,1957.1411345214844,1954.9255158691406,1957.8255402832033,1954.2411101074217,20.0,1964.890886199086,1965.9750209742501,-1,105.02399234361258,105.2340403282998,104.81394435892535,105.02399234361258,10000.0,20.870175495636147,105.6532826768181,-1,0.0,0,8.650821970708208,5.0,8.650821970708208,-3.6508219707082077,0.0,0.0,0.0,0.0,0.0,0.0,1,7,0,0,0,1,0,0,0,0.0
2023-07-25 04:00:00,1963.0,1965.5999755859373,1961.199951171875,1962.699951171875,19411,6.40715680803573,-5.565053368548936e-05,0.686735871446731,-0.046830261395925984,6.40715680803573,44.81783522251286,1964.804967178411,-1.4243113547395296,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,1961.199951171875,1957.5,1958.5,1957.5,1961.199951171875,1957.5,1958.5,1957.5,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1961.3000081380208,1967.1000162760415,1957.6000162760415,1970.8000081380208,1951.8000081380208,1961.3000081380208,1964.9290081380207,1957.6710081380209,1967.1710081380209,1955.4290081380207,20.0,1964.804967178411,1965.9424332150227,-1,105.02399234361258,105.2340403282998,104.81394435892535,105.02399234361258,10000.0,20.870175495636133,105.62860462453553,-1,0.0,0,9.402625060422103,5.0,9.402625060422103,-4.402625060422103,0.0,0.0,0.0,0.0,0.0,0.0,1,7,4,0,0,1,0,0,0,0.0
2023-07-25 08:00:00,1962.699951171875,1965.0999755859373,1954.300048828125,1962.0,28213,6.607151576450893,-5.397585905848282e-05,1.6345813521677335,-0.1059384159385347,6.607151576450893,43.95601447404162,1964.6949684655324,-1.3472639898527632,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1961.199951171875,1957.5,1958.5,1957.5,1961.199951171875,1957.5,1958.5,1957.5,1,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1963.1666259765625,1965.13330078125,1960.7332763671877,1967.5666503906248,1958.7666015625002,1963.1666259765625,1964.8474353027343,1961.4858166503907,1965.885841064453,1960.447410888672,40.0,1964.6949684655324,1965.9032050238286,-1,105.02399234361258,105.2340403282998,104.81394435892535,105.02399234361258,10000.0,20.870175495636133,105.60489433900915,-1,0.0,0,9.618388352395975,5.0,9.618388352395975,-4.618388352395975,0.0,0.0,0.0,0.0,0.0,0.0,1,7,8,1,0,1,1,0,0,0.0
2023-07-25 12:00:00,1961.9000244140625,1966.9000244140625,1951.5999755859373,1965.699951171875,84344,7.285723005022321,0.0002588357938806657,2.100004188682212,0.5215579504179707,7.285723005022321,47.286692111156675,1964.7343795520558,-0.9763930094657098,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1961.199951171875,1957.5,1958.5,1957.5,1961.199951171875,1957.5,1958.5,1957.5,1,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1960.4666748046875,1966.63330078125,1955.8333740234377,1971.2666015624998,1949.6667480468752,1960.4666748046875,1964.5922468261717,1956.3411027832033,1967.1410295410155,1953.7923200683595,40.0,1964.7343795520558,1965.901182597441,1,105.02399234361258,105.2340403282998,104.81394435892535,105.02399234361258,10000.0,20.870175495636133,105.58211386860145,-1,0.0,1,9.869195195553694,5.0,9.869195195553694,-4.869195195553694,0.0,0.0,0.0,0.0,0.0,0.0,1,7,12,1,1,0,0,1,0,0.0
2023-07-25 16:00:00,1965.5999755859373,1967.0999755859373,1962.800048828125,1966.0999755859373,31553,6.778581891741055,3.002136424453759e-05,0.634340165315588,0.07376174072768733,6.778581891741055,55.48954975187422,1964.7879323376983,-0.6427868122068503,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1961.199951171875,1957.5,1958.5,1957.5,1961.199951171875,1957.5,1958.5,1957.5,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1961.3999837239583,1971.1999918619792,1955.899943033854,1976.7000325520835,1946.099934895833,1961.3999837239583,1967.244602376302,1955.5553650716145,1970.8554138997397,1951.9445535481768,0.0,1964.7879323376983,1965.9031606371277,1,105.02399234361258,105.2340403282998,104.81394435892535,105.02399234361258,10000.0,20.870175495636133,105.56022674997445,-1,0.0,1,10.0,5.0,10.0,-5.0,0.722520945718467,-1.0115293240058538,-1.0115293240058538,-0.0,0.722520945718467,0.722520945718467,1,7,16,1,1,0,0,0,1,0.0
2023-07-25 20:00:00,1966.0,1967.699951171875,1965.5,1966.800048828125,2901,6.607142857142841,5.3891985436029214e-05,0.3329655827702711,0.12108847128378408,6.607142857142841,53.56044172001723,1964.8668388667347,-0.3182429310772932,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1961.199951171875,1957.5,1958.5,1957.5,1961.199951171875,1957.5,1958.5,1957.5,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1965.3333333333333,1967.8666178385415,1963.5666910807292,1969.6332600911455,1961.033406575521,1965.3333333333333,1966.9759053548175,1963.690761311849,1967.9906880696612,1962.6759785970053,0.0,1964.8668388667347,1965.9120848977348,1,105.02399234361258,105.2340403282998,104.81394435892535,105.02399234361258,10000.0,20.870175495636133,105.53919794972497,-1,0.0,1,10.0,5.0,10.0,-5.0,0.18063022835481776,-0.25288231969674485,-0.25288231969674485,-0.0,0.18063022835481776,0.18063022835481776,1,7,20,0,1,0,0,0,0,0.0
2023-07-26 00:00:00,1966.5999755859373,1967.4000244140625,1963.199951171875,1965.199951171875,9484,6.821437290736591,-0.00011926427916742564,0.6157167563339088,-0.20523891877793624,6.821437290736591,51.9518319617295,1964.8799020943875,-0.18798707734526943,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1961.199951171875,1957.5,1958.5,1957.5,1961.199951171875,1957.5,1958.5,1957.5,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1966.6666666666667,1967.8333333333335,1965.6333821614585,1968.8666178385417,1964.4667154947917,1966.6666666666667,1967.507048014323,1965.8262853190106,1968.0262364908856,1965.307096842448,0.0,1964.8799020943875,1965.9049989900147,1,103.78742296215444,103.99499780807876,103.57984811623014,103.78742296215444,10000.0,9.555926797670125,105.47050089138888,-1,0.0,1,9.895288429949947,5.0,9.895288429949947,-4.895288429949947,0.04515755658402953,-0.06322057921764133,-0.06322057921764133,-0.0,0.04515755658402953,0.04515755658402953,2,7,0,0,0,1,0,0,0,0.0
2023-07-26 04:00:00,1965.300048828125,1972.4000244140625,1963.5999755859373,1971.9000244140625,23977,7.264290945870536,0.00046933136160029444,1.2114119455977612,0.9085505571179424,7.264290945870536,61.38104143186735,1965.1552010088847,0.45068630973992185,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1961.199951171875,1957.5,1958.5,1957.5,1961.199951171875,1957.5,1958.5,1957.5,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1965.2666422526042,1967.3333333333335,1963.133260091146,1969.4667154947917,1961.0665690104167,1965.2666422526042,1966.8710702311198,1963.6622142740887,1967.8622875162762,1962.6709969889323,0.0,1965.1552010088847,1965.964650984284,1,103.78742296215444,103.99499780807876,103.57984811623014,103.78742296215444,10000.0,9.555926797670125,105.40449783534048,-1,0.0,1,10.0,5.0,10.0,-5.0,0.011289389114465202,-0.015805144760251282,-0.015805144760251282,-0.0,0.011289389114465202,0.011289389114465202,2,7,4,0,0,1,0,0,0,0.0
2023-07-26 08:00:00,1971.9000244140625,1975.5,1970.800048828125,1973.5,23693,7.342860630580357,0.00011050022902702703,0.6400708672450359,0.21789540431615723,7.342860630580357,64.80997323740829,1965.4824480281443,1.073568795824258,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,1970.800048828125,1967.4000244140625,1958.5,1957.5,1970.800048828125,1967.4000244140625,1958.5,1957.5,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1969.3000081380208,1975.0000406901042,1966.199991861979,1978.100056966146,1960.4999593098955,1969.3000081380208,1972.6616267903646,1965.938389485677,1974.7384383138021,1963.8615779622394,20.0,1965.4824480281443,1966.0396295814553,1,103.78742296215444,103.99499780807876,103.57984811623014,103.78742296215444,10000.0,0.0,105.34108313443123,-1,0.0,1,10.0,5.0,10.0,-5.0,0.0028223472766449142,-0.00395128618730288,-0.00395128618730288,-0.0,0.0028223472766449142,0.0028223472766449142,2,7,8,1,0,1,1,0,0,0.0
2023-07-26 16:00:00,1973.5,1979.9000244140625,1966.0,1976.199951171875,59402,7.778573172433036,0.0001758809642459794,1.7869632522483239,0.3471010829394166,7.778573172433036,64.44995301412074,1965.9027422690751,1.7647284576546554,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1970.800048828125,1967.4000244140625,1958.5,1957.5,1970.800048828125,1967.4000244140625,1958.5,1957.5,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1973.2666829427083,1975.7333170572915,1971.0333658854165,1977.9666341145833,1968.5667317708333,1973.2666829427083,1975.0620642903646,1971.471301595052,1976.171252766927,1970.3621131184896,20.0,1965.9027422690751,1966.1407273087232,1,103.78742296215444,103.99499780807876,103.57984811623014,103.78742296215444,10000.0,0.0,105.28015528453803,-1,0.0,1,10.0,5.0,10.0,-5.0,0.00021710363661833336,-0.0003039450912656667,-0.0003039450912656667,-0.0,0.00021710363661833336,0.00021710363661833336,2,7,16,1,1,0,0,0,1,0.0
2023-07-26 20:00:00,1976.0999755859373,1976.0999755859373,1971.699951171875,1972.5,3176,7.5,-0.0002496340629014456,0.5866699218749697,-0.47999674479163634,7.5,56.86268643319819,1966.1614582585232,1.9909716495640168,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1970.800048828125,1967.4000244140625,1958.5,1957.5,1970.800048828125,1967.4000244140625,1958.5,1957.5,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1974.0333251953125,1982.066650390625,1968.1666259765625,1987.933349609375,1960.13330078125,1974.0333251953125,1979.3431345214844,1968.7235158691406,1982.623540283203,1965.443110107422,0.0,1966.1614582585232,1966.2040036539101,1,103.78742296215444,103.99499780807876,103.57984811623014,103.78742296215444,10000.0,0.0,105.22161676209161,-1,0.0,1,10.0,5.0,10.0,-5.0,4.62679881311239e-05,-6.477518338357345e-05,-6.477518338357345e-05,-0.0,4.62679881311239e-05,4.62679881311239e-05,2,7,20,0,1,0,0,0,0,0.0
2023-07-27 00:00:00,1972.4000244140625,1982.5999755859373,1971.300048828125,1977.9000244140625,11072,7.499991280691948,0.00036502108606675164,1.5066586526444259,0.7333341858888895,7.499991280691948,69.92663869107706,1966.6217941861914,2.5763097543235745,0.0,0.0,1951.5999755859373,0.0,1951.5999755859373,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1970.800048828125,1967.4000244140625,1958.5,1957.5,1970.800048828125,1967.4000244140625,1958.5,1957.5,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1973.4333089192708,1975.1666666666665,1970.7666422526042,1977.833333333333,1969.0332845052085,1973.4333089192708,1975.1141182454426,1971.752499593099,1976.1525240071612,1970.7140938313803,0.0,1966.6217941861914,1966.3203819699315,1,105.1978546897752,105.40825039915477,104.98745898039564,105.1978546897752,10000.0,40.606302724105916,105.22068491611843,-1,0.0,1,10.0,5.0,10.0,-5.0,1.1155522830001512e-05,-1.5617731962002118e-05,-1.5617731962002118e-05,-0.0,1.1155522830001512e-05,1.1155522830001512e-05,3,7,0,0,0,1,0,0,0,0.0
