time,open,high,low,close,volume,atr_norm,norm_return,norm_high_low,norm_body,atr,rsi,ema50,macd,adx,swing_high,swing_low,last_swing_high,last_swing_low,prev_swing_high,structure,bos_bullish,bos_bearish,trend,ob_bullish,ob_bearish,ob_bottom,ob_top,ob_strength,ob_mitigated,active_ob_bull_top,active_ob_bull_bot,active_ob_bear_top,active_ob_bear_bot,inside_ob_bull,inside_ob_bear,fvg_bullish,fvg_bearish,fvg_bull_top,fvg_bull_bot,fvg_bear_top,fvg_bear_bot,active_fvg_bull_top,active_fvg_bull_bot,active_fvg_bear_top,active_fvg_bear_bot,inside_fvg_bull,inside_fvg_bear,sweep_liquidity_high,sweep_liquidity_low,fvg_density,ob_density,range_position,in_premium,in_discount,in_ote_bull,in_ote_bear,is_in_premium,is_in_discount,P_traditional,R1_traditional,S1_traditional,R2_traditional,S2_traditional,P_fibonacci,R1_fibonacci,S1_fibonacci,R2_fibonacci,S2_fibonacci,confluence_score,gold_ema_50,gold_ema_200,gold_trend,dxy_open,dxy_high,dxy_low,dxy_close,dxy_volume,dxy_rsi,dxy_ema_50,dxy_trend,gold_dxy_corr,inverse_confluence,csm_EUR,csm_USD,csm_base,csm_quote,csm_diff,news_impact_EUR,news_impact_USD,news_impact_net,news_sentiment,news_impact_score,news_impact_base,news_impact_quote,day_of_week,month,hour,is_london_session,is_new_york_session,is_tokyo_session,london_open,new_york_open,london_close,dxy_corr_30d
2004-01-19,1.2386969327926636,1.2424057722091677,1.2340041399002075,1.235406756401062,0,0.01603812972704573,-0.22107308121714947,0.5238536195895821,-0.205147136704675,0.01603812972704573,38.958952090170754,1.2603599585205258,-0.0016010393440468729,0.0,0.0,1.2340041399002075,0.0,1.2340041399002075,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,1.2672022581100464,1.2607955932617188,1.256897211074829,1.2424057722091677,1.2672022581100464,1.2607955932617188,1.256897211074829,1.2424057722091677,0,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.2457348108291626,1.2550699710845947,1.2304674386978147,1.2703373432159426,1.2211322784423826,1.2457348108291626,1.2551329782009126,1.2363366434574126,1.2609391758441926,1.2305304458141326,20.0,1.2603599585205258,1.2589307470769342,-1,490.5602669616188,491.5413874955421,489.5791464276956,490.5602669616188,10000.0,83.74630328465132,472.4587100145587,1,0.0,-1,8.08116583508418,9.415597726013516,8.08116583508418,9.415597726013516,-1.334431890929336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0.0
2004-01-20,1.235101580619812,1.2602077722549438,1.234994888305664,1.2589067220687866,0,0.016743880051832968,1.1360596928829625,1.5057969760431786,1.4217219291635237,0.016743880051832968,50.28129084221649,1.2603029688557519,-0.0015155856593092043,0.0,0.0,1.2340041399002075,0.0,1.2340041399002075,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.2672022581100464,1.2607955932617188,1.256897211074829,1.2424057722091677,1.2672022581100464,1.2607955932617188,1.256897211074829,1.2424057722091677,0,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.2372722228368123,1.240540305773417,1.2321386734644568,1.2456738551457724,1.228870590527852,1.2372722228368123,1.240481646378835,1.2340627992947895,1.2424644316037496,1.2320800140698749,20.0,1.2603029688557519,1.258930508022127,-1,483.7482276026491,484.7157240578544,482.78073114744376,483.7482276026491,10000.0,68.31862123947379,472.90143619448384,1,0.0,-1,5.9747765089592795,7.076551285279901,5.9747765089592795,7.076551285279901,-1.1017747763206218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0.0
2004-01-21,1.25809907913208,1.266993522644043,1.2565971612930298,1.2659028768539429,0,0.016290485858917268,0.3411393516004791,0.6381860824195312,0.47904020723796054,0.016290485858917268,52.88314324005966,1.260522573090975,-0.0008732653176439786,0.0,0.0,1.2340041399002075,0.0,1.2340041399002075,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,1.2565971612930298,1.2424057722091677,1.256897211074829,1.2424057722091677,1.2565971612930298,1.2424057722091677,1.256897211074829,1.2424057722091677,1,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.251369794209798,1.2677447001139321,1.2425318161646524,1.2765826781590779,1.2261569102605183,1.251369794209798,1.261001115878423,1.2417384725411733,1.266951356490453,1.235788231929143,40.0,1.260522573090975,1.2589998848264237,1,485.0729881110776,486.0431340872998,484.10284213485545,485.0729881110776,10000.0,69.41437414369182,473.37875195591886,1,0.0,0,5.172812587412185,4.73729230775048,5.172812587412185,4.73729230775048,0.4355202796617048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,0,0,0.0
2004-01-22,1.265806794166565,1.2748922109603882,1.2644941806793213,1.2725075483322144,0,0.016076087951660187,0.3245416650475063,0.6468010322121361,0.41681497300824505,0.016076087951660187,55.10128127891671,1.2609925721200432,0.00016679723682933023,0.0,0.0,1.2340041399002075,0.0,1.2340041399002075,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,1,0,1.2644941806793213,1.2602077722549438,1.256897211074829,1.2424057722091677,1.2644941806793213,1.2602077722549438,1.256897211074829,1.2424057722091677,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.2631645202636719,1.269731879234314,1.2593355178833008,1.273560881614685,1.2527681589126587,1.2631645202636719,1.267135930299759,1.2591931102275848,1.269589471578598,1.2567395689487457,20.0,1.2609925721200432,1.2591342894384214,1,486.5694431306346,487.5425820168959,485.59630424437336,486.5694431306346,10000.0,70.56440035371756,473.89603396277045,1,0.0,0,3.2123901419464493,1.9559671236777065,3.2123901419464493,1.9559671236777065,1.2564230182687428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,1,0,0,0,0.0
2004-01-23,1.272394061088562,1.2775959968566897,1.2570078372955322,1.2583048343658447,0,0.016745805740356494,-0.66650732182941,1.2294517134843554,-0.8413585432179596,0.016745805740356494,46.39126352965722,1.2608871706394864,-0.00015321979315796597,0.0,0.0,1.2340041399002075,0.0,1.2340041399002075,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.2644941806793213,1.2602077722549438,1.256897211074829,1.2424057722091677,1.2644941806793213,1.2602077722549438,1.256897211074829,1.2424057722091677,1,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.2706313133239746,1.276768445968628,1.266370415687561,1.2810293436050415,1.2602332830429077,1.2706313133239746,1.274603360891342,1.2666592657566071,1.277057296037674,1.2642053306102752,20.0,1.2608871706394864,1.2591260361541172,-1,489.1640525065122,490.1423806115252,488.1857244014992,489.1640525065122,10000.0,72.36593826582231,474.4947797880152,1,0.0,-1,4.380014574319778,0.803273025832989,4.380014574319778,0.803273025832989,3.5767415484867886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,1,0,0,0,0.0
2004-01-26,1.2574979066848757,1.2610976696014404,1.2461059093475342,1.2487980127334597,0,0.01684514113834931,-0.44851278418450197,0.8899753424906789,-0.5164631082615279,0.01684514113834931,42.23662421520389,1.2604130860157208,-0.0011605782255816877,0.0,0.0,1.2340041399002075,0.0,1.2340041399002075,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,1,1.2644941806793213,1.2602077722549438,1.2644941806793213,1.2610976696014404,1.2644941806793213,1.2602077722549438,1.2644941806793213,1.2610976696014404,1,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.2643028895060222,1.2715979417165122,1.2510097821553547,1.2848910490671797,1.2437147299448648,1.2643028895060222,1.2721675664583842,1.2564382125536602,1.2770263721148176,1.2515794068972268,40.0,1.2604130860157208,1.2590232697519217,-1,490.97792483020993,491.9598806798704,489.9959689805495,490.97792483020993,10000.0,72.70878563949863,475.1411776328071,1,0.0,-1,0.25982665756046064,3.2232576557758605,0.25982665756046064,3.2232576557758605,-2.9634309982154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0.0
2004-01-27,1.2485953569412231,1.2659990787506104,1.244694471359253,1.2636953592300415,0,0.01754545313971388,0.6799110995944078,1.2142523320263956,0.8606219610617935,0.01754545313971388,49.872805032516354,1.2605418026123607,-0.0007482008868633372,0.0,0.0,1.2340041399002075,0.0,1.2340041399002075,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.2644941806793213,1.2602077722549438,1.2644941806793213,1.2610976696014404,1.2644941806793213,1.2602077722549438,1.2644941806793213,1.2610976696014404,1,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.2520005305608113,1.2578951517740884,1.2429033915201821,1.2669922908147175,1.237008770306905,1.2520005305608113,1.2577273829778035,1.246273678143819,1.2612654383977253,1.2427356227238973,40.0,1.2605418026123607,1.2590697582044403,1,487.0434791886992,488.0175661470766,486.06939223032174,487.0434791886992,10000.0,66.15256067416783,475.60793455656756,1,0.0,0,1.0005658368948787,2.763254355546675,1.0005658368948787,2.763254355546675,-1.7626885186517964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0.0
2004-01-28,1.2634079456329346,1.2643983364105225,1.242004632949829,1.2441989183425903,0,0.017558957849230134,-0.8786465546436538,1.27534353991716,-1.0939730851501788,0.017558957849230134,39.79033441813806,1.2599009051900167,-0.001971858360235723,0.0,0.0,1.2340041399002075,0.0,1.2340041399002075,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.2644941806793213,1.2602077722549438,1.2644941806793213,1.2610976696014404,1.2644941806793213,1.2602077722549438,1.2644941806793213,1.2610976696014404,1,1,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.258129636446635,1.271564801534017,1.2502601941426597,1.2794342438379924,1.2368250290552776,1.258129636446635,1.2662679964701335,1.2499912764231365,1.2712958838144939,1.2449633890787761,40.0,1.2599009051900167,1.258921789648601,-1,482.9752982545062,483.9412488510152,482.0093476579972,482.9752982545062,10000.0,63.80256461110353,475.89685078001617,1,0.0,-1,0.5788123333206361,2.875606429435661,0.5788123333206361,2.875606429435661,-2.296794096115025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,0,0,1,0,0,0,0.0
2004-01-29,1.2441060543060305,1.2526932954788208,1.2371032238006592,1.2410026788711548,0,0.017571892057146394,-0.14619447642037076,0.8872164492850514,-0.1766102036583809,0.017571892057146394,35.78345539017033,1.2591597982755516,-0.003163063707633418,0.0,0.0,1.2340041399002075,0.0,1.2340041399002075,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.2644941806793213,1.2602077722549438,1.2644941806793213,1.2610976696014404,1.2644941806793213,1.2602077722549438,1.2644941806793213,1.2610976696014404,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.250200629234314,1.2583966255187988,1.2360029220581055,1.2725943326950073,1.2278069257736206,1.250200629234314,1.2587550239562988,1.2416462345123291,1.2640399379730225,1.2363613204956054,0.0,1.2591597982755516,1.2587434900388752,-1,502.02943893418507,503.03349781205344,501.0253800563167,502.02943893418507,10000.0,77.0154217943563,476.921658158611,1,0.0,-1,1.4537255529396398,3.791927090755088,1.4537255529396398,3.791927090755088,-2.3382015378154484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,0,1,0,0,0,0.0
2004-01-30,1.2410026788711548,1.2485017776489258,1.235498309135437,1.2468050718307495,0,0.01736481700624743,0.2692552670475679,0.7488399393331034,0.3341465077061952,0.01736481700624743,41.01583623929931,1.258675299199285,-0.003597428986366058,0.0,0.0,1.2340041399002075,0.0,1.2340041399002075,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.2644941806793213,1.2602077722549438,1.2644941806793213,1.2610976696014404,1.2644941806793213,1.2602077722549438,1.2644941806793213,1.2610976696014404,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.2435997327168782,1.2500962416330972,1.2345061699549356,1.2591898043950398,1.2280096610387166,1.2435997327168782,1.249555140097936,1.2376443253358205,1.253234397013982,1.2339650684197743,0.0,1.258675299199285,1.2586246998079487,-1,497.1469099154595,498.1412037352905,496.15261609562856,497.1469099154595,10000.0,71.22483005992049,477.7148052863306,1,0.0,-1,2.0601397617351753,2.4241241638979902,2.0601397617351753,2.4241241638979902,-0.3639844021628149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,0,0,1,0,0,0,0.0
2004-02-02,1.2475982904434204,1.2482056617736816,1.23960280418396,1.2433016300201416,0,0.017421254089900473,-0.16129352500149327,0.49381390945379566,-0.24663324471971784,0.017421254089900473,38.305890309012476,1.2580724102118677,-0.004176224161303699,0.0,0.0,1.2340041399002075,0.0,1.2340041399002075,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.2644941806793213,1.2602077722549438,1.2644941806793213,1.2610976696014404,1.2644941806793213,1.2602077722549438,1.2644941806793213,1.2610976696014404,0,0,0,0,0.0,0.0,0.5,0,0,0,0,0,0,1.2436017195383708,1.2517051299413047,1.238701661427816,1.2566051880518596,1.230598251024882,1.2436017195383708,1.2485690445105235,1.2386343945662182,1.251637863079707,1.2355655759970348,0.0,1.2580724102118677,1.258472231451851,-1,501.2005955886064,502.2029967797836,500.1981943974291,501.2005955886064,10000.0,71.9117187479788,478.63581667073356,1,0.0,-1,4.997541572659713,3.5724233665137186,4.997541572659713,3.5724233665137186,1.4251182061459948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,0,0,1,0,0,0,0.0
