time,open,high,low,close,volume,atr_norm,norm_return,norm_high_low,norm_body,atr,rsi,ema50,macd,adx,swing_high,swing_low,last_swing_high,last_swing_low,prev_swing_high,structure,bos_bullish,bos_bearish,trend,ob_bullish,ob_bearish,ob_bottom,ob_top,ob_strength,ob_mitigated,active_ob_bull_top,active_ob_bull_bot,active_ob_bear_top,active_ob_bear_bot,inside_ob_bull,inside_ob_bear,fvg_bullish,fvg_bearish,fvg_bull_top,fvg_bull_bot,fvg_bear_top,fvg_bear_bot,active_fvg_bull_top,active_fvg_bull_bot,active_fvg_bear_top,active_fvg_bear_bot,inside_fvg_bull,inside_fvg_bear,sweep_liquidity_high,sweep_liquidity_low,fvg_density,ob_density,range_position,in_premium,in_discount,in_ote_bull,in_ote_bear,is_in_premium,is_in_discount,P_traditional,R1_traditional,S1_traditional,R2_traditional,S2_traditional,P_fibonacci,R1_fibonacci,S1_fibonacci,R2_fibonacci,S2_fibonacci,confluence_score,gold_ema_50,gold_ema_200,gold_trend,dxy_open,dxy_high,dxy_low,dxy_close,dxy_volume,dxy_rsi,dxy_ema_50,dxy_trend,gold_dxy_corr,inverse_confluence,csm_USD,csm_JPY,csm_base,csm_quote,csm_diff,news_impact_USD,news_impact_JPY,news_impact_net,news_sentiment,news_impact_score,news_impact_base,news_impact_quote,day_of_week,month,hour,is_london_session,is_new_york_session,is_tokyo_session,london_open,new_york_open,london_close,dxy_corr_30d
2004-07-26,110.12000274658205,110.12999725341795,109.44000244140624,109.87000274658205,0,0.9735723223005053,-0.002610979197213448,0.7087247615886344,-0.25678626463955123,0.9735723223005053,53.13350054205988,109.3402442628523,0.08300615134048428,16.98002430171702,114.83999633789062,107.0,114.83999633789062,107.0,114.83999633789062,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,1,0,0,0,109.2699966430664,108.7699966430664,109.0,108.8000030517578,109.2699966430664,108.7699966430664,109.0,108.8000030517578,0,0,0,0,7.0,0.0,0.3660719498950976,0,1,1,0,0,1,110.00000254313152,110.38000233968098,109.77000172932944,110.61000315348306,109.39000193277997,110.00000254313152,110.23302277628581,109.76698230997722,110.37698292032877,109.62302216593426,45.0,109.3402442628523,108.57224611394501,1,525.5486054660629,526.599702676995,524.4975082551308,525.5486054660629,10000.0,54.988342263891816,515.3003067818993,1,0.716038154144586,1,0.0,10.0,0.0,10.0,-10.0,-0.0784138354420962,-9.252386342876009e-27,-0.0784138354420962,-0.0784138354420962,-0.013314688313976326,-0.0784138354420962,-9.252386342876009e-27,0,7,0,0,0,1,0,0,0,0.0
2004-07-27,109.86000061035156,111.16000366210938,109.5999984741211,110.87999725341795,0,0.9935727800641762,0.009252097298313262,1.5700965437957333,1.0265947935897652,0.9935727800641762,65.8176842251671,109.40062673307055,0.20321272133746504,18.813342002277775,114.83999633789062,107.0,114.83999633789062,107.0,114.83999633789062,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,0,0,0,0,109.2699966430664,108.7699966430664,109.0,108.8000030517578,109.2699966430664,108.7699966430664,109.0,108.8000030517578,0,0,0,0,7.0,0.0,0.4948978400239763,0,1,0,0,0,1,109.81333414713542,110.1866658528646,109.49667104085289,110.50332895914714,109.1233393351237,109.81333414713542,110.0769121653239,109.54975612894694,110.23975094095866,109.38691735331219,10.0,109.40062673307055,108.59520881185023,1,529.5775905299329,530.6367457109927,528.518435348873,529.5775905299329,10000.0,72.02672794883674,515.8602002622143,1,0.7081317487641764,1,2.5204145990044635,10.0,2.5204145990044635,10.0,-7.4795854009955365,-1.9139330105745e-05,-2.258332033929863e-30,-1.9139330105745e-05,-1.9139330105745e-05,-3.600747629738719e-06,-1.9139330105745e-05,-2.258332033929863e-30,1,7,0,0,0,1,0,0,0,0.0
2004-07-28,110.9000015258789,111.87999725341795,110.8000030517578,111.75,0,1.0185721261160725,0.0077032790415744856,1.0603021366570209,0.8345000342412976,1.0185721261160725,68.12499225140357,109.49275901804818,0.36447777195887454,21.415004940193246,114.83999633789062,107.0,114.83999633789062,107.0,114.83999633789062,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,0,0,1,0,110.8000030517578,110.12999725341795,109.0,108.8000030517578,110.8000030517578,110.12999725341795,109.0,108.8000030517578,1,0,0,0,8.0,0.0,0.605867629943052,1,0,0,0,1,0,110.54666646321614,111.49333445231119,109.93332926432291,112.10667165120442,108.98666127522786,110.54666646321614,111.14258844502767,109.95074448140461,111.5107496693929,109.58258325703939,30.0,109.49275901804818,108.62659976894625,1,527.3408641520721,528.3955458803762,526.286182423768,527.3408641520721,10000.0,78.66880684573253,516.3104223755421,1,0.7270942111058895,1,5.095610674364061,10.0,5.095610674364061,10.0,-4.904389325635939,-4.672687735652004e-09,-5.513505613661268e-34,-4.672687735652004e-09,-4.672687735652004e-09,-1.0006563094296805e-09,-4.672687735652004e-09,-5.513505613661268e-34,2,7,0,0,0,1,0,0,0,0.0
2004-07-29,111.75,112.47000122070312,111.48999786376952,112.11000061035156,0,1.017143794468473,0.003167184413202452,0.9634855585445778,0.35393285817536485,1.017143794468473,75.55263432032501,109.59539594323654,0.5153894384058759,24.93880458954353,112.47000122070312,107.0,112.47000122070312,107.0,114.83999633789062,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,0,0,1,0,111.48999786376952,111.16000366210938,109.0,108.8000030517578,111.48999786376952,111.16000366210938,109.0,108.8000030517578,1,0,0,0,9.0,0.0,0.9341863747691656,1,0,0,0,1,0,111.47666676839192,112.15333048502605,111.07333628336589,112.55666097005208,110.39667256673177,111.47666676839192,111.8892245534261,111.06410898335774,112.1441031850179,110.80923035176595,30.0,109.59539594323654,108.66126047383587,1,529.6716003147761,530.7309435154057,528.6122571141466,529.6716003147761,10000.0,79.45931515194806,516.8343901378651,1,0.750544122929702,1,6.840199223602339,10.0,6.840199223602339,10.0,-3.1598007763976614,-1.1407929041953184e-12,-1.3460707064406874e-37,-1.1407929041953184e-12,-1.1407929041953184e-12,-2.8450011314864896e-13,-1.1407929041953184e-12,-1.3460707064406874e-37,3,7,0,0,0,1,0,0,0,0.0
2004-07-30,112.0999984741211,112.16000366210938,111.11000061035156,111.36000061035156,0,1.0335726056780155,-0.006472557517328051,1.015896750735783,-0.7159611813473893,1.0335726056780155,68.35137393156502,109.66459612626066,0.5679226307685497,28.193498209420454,112.47000122070312,107.0,112.47000122070312,107.0,112.47000122070312,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,0,0,0,0,111.48999786376952,111.16000366210938,109.0,108.8000030517578,111.48999786376952,111.16000366210938,109.0,108.8000030517578,1,0,0,0,9.0,0.0,0.7970748879999554,1,0,0,0,1,0,112.02333323160808,112.55666859944664,111.57666524251303,113.00333658854169,111.04332987467447,112.02333323160808,112.39769451395672,111.64897194925943,112.62897530619304,111.41769115702311,30.0,109.66459612626066,108.68811360952259,1,524.1615943717433,525.2099175604867,523.1132711829998,524.1615943717433,10000.0,71.68411041869658,517.12173148037,1,0.7672985690644003,1,5.080862960169407,10.0,5.080862960169407,10.0,-4.919137039830593,-2.7851389262580917e-16,0.7729582113599016,-0.772958211359902,-0.772958211359902,-0.2179239594793223,-2.7851389262580917e-16,0.7729582113599016,4,7,0,0,0,1,0,0,0,0.0
2004-08-02,111.1999969482422,111.38999938964844,110.61000061035156,110.8499984741211,0,1.0050010681152364,-0.004556970815863958,0.7761173634966108,-0.34825681805243225,1.0050010681152364,63.9494621329509,109.71108249284343,0.5619251309457809,30.65013775378707,112.47000122070312,107.0,112.47000122070312,107.0,112.47000122070312,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,0,0,0,1,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,1,1,0,0,10.0,0.0,0.7038386864612449,1,0,0,1,1,0,111.5433349609375,111.97666931152344,110.92666625976562,112.59333801269531,110.49333190917969,111.5433349609375,111.94443612670898,111.14223379516602,112.19223684692383,110.89443307495117,65.0,109.71108249284343,108.70962490170766,1,522.302699679409,523.3473050787678,521.2580942800502,522.302699679409,10000.0,63.79674776804104,517.3249067038618,1,0.7816520354454769,1,7.3952067902350676,10.0,7.3952067902350676,10.0,-2.6047932097649324,-4.05390027710159e-27,1.1250769136424332e-11,-1.1250769136424337e-11,-1.1250769136424337e-11,-3.4483762386746192e-12,-4.05390027710159e-27,1.1250769136424332e-11,0,8,0,0,0,1,0,0,0,0.0
2004-08-03,110.83000183105467,111.12999725341795,110.44000244140624,110.6500015258789,0,0.9828578404017877,-0.0018356799773770291,0.7020291070066166,-0.18313971540602836,0.9828578404017877,59.16869526287809,109.74790284708013,0.5348683573679409,31.129596501450063,112.47000122070312,107.0,112.47000122070312,107.0,112.47000122070312,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,0,0,0,0,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,0,0,0,0,10.0,0.0,0.6672761812308567,1,0,0,1,1,0,110.9499994913737,111.28999837239584,110.50999959309897,111.72999827067058,110.17000071207683,110.9499994913737,111.24795902506511,110.65203995768229,111.43203873697917,110.46796024576824,25.0,109.74790284708013,108.72893213179891,1,519.0959326379659,520.1341245032419,518.05774077269,519.0959326379659,10000.0,65.02359369901603,517.3943587012776,1,0.7821716575658336,1,8.326110227599509,10.0,8.326110227599509,10.0,-1.673889772400491,-9.89480175045297e-31,2.7460993743197592e-15,-2.7460993743197604e-15,-2.7460993743197604e-15,-8.548496547545862e-16,-9.89480175045297e-31,2.7460993743197592e-15,1,8,0,0,0,1,0,0,0,0.0
2004-08-04,110.6500015258789,111.69000244140624,110.5199966430664,111.0,0,0.998572758265904,0.0031676341228137105,1.1716780661747992,0.3504987205227711,0.998572758265904,57.82826361080091,109.79700469621424,0.535494770792468,31.15095063698302,112.47000122070312,107.0,112.47000122070312,107.0,112.47000122070312,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,0,0,0,0,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,1,1,0,0,10.0,0.0,0.731261262769121,1,0,0,1,1,0,110.74000040690105,111.03999837239586,110.35000356038414,111.42999521891277,110.05000559488933,110.74000040690105,111.00357842508953,110.47642238871256,111.16641720072428,110.31358361307781,65.0,109.79700469621424,108.75152982202977,1,520.2136700752515,521.2540974154019,519.173242735101,520.2136700752515,10000.0,64.47118277205725,517.5049199316295,1,0.7969054798298956,1,9.714656652642901,10.0,9.714656652642901,10.0,-0.28534334735709876,-2.415722939653528e-34,-0.2874770708244372,0.2874770708244372,0.2874770708244372,0.08955184042516513,-2.415722939653528e-34,-0.2874770708244372,2,8,0,0,0,1,0,0,0,0.0
2004-08-05,110.94000244140624,111.81999969482422,110.81999969482422,111.75,0,0.9692867824009497,0.006970854116075047,1.0316864091791005,0.8356634726694387,0.9692867824009497,69.76435777833042,109.8735927473431,0.5897121058596468,32.849993546393044,112.47000122070312,107.0,112.47000122070312,107.0,112.47000122070312,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,0,0,0,0,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,1,1,0,0,9.0,0.0,0.8683727495383311,1,0,0,0,1,0,111.06999969482422,111.62000274658203,110.4499969482422,112.24000549316405,109.89999389648439,111.06999969482422,111.51694190979003,110.6230574798584,111.79306327819823,110.3469361114502,50.0,109.8735927473431,108.78136534618868,1,519.2917621485602,520.3303456728573,518.2531786242631,519.2917621485602,10000.0,67.58111360355929,517.5749921754308,1,0.7748775712178485,1,10.0,10.0,10.0,10.0,0.0,-5.897761083052693e-38,-7.018483174322629e-05,7.018483174322629e-05,7.018483174322629e-05,2.305571269819665e-05,-5.897761083052693e-38,-7.018483174322629e-05,3,8,0,0,0,1,0,0,0,0.0
2004-08-06,111.75,111.87000274658205,109.86000061035156,110.51000213623048,0,1.061429704938618,-0.010453992101619335,1.8936742837310365,-1.1682336173559655,1.061429704938618,63.301698220230556,109.89854997827986,0.5265525005447955,34.94824314358558,112.47000122070312,107.0,112.47000122070312,107.0,112.47000122070312,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,0,0,0,0,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,1,1,0,0,9.0,0.0,0.6416821486155537,1,0,0,1,1,0,111.46333312988281,112.1066665649414,111.1066665649414,112.46333312988281,110.46333312988281,111.46333312988281,111.84533312988282,111.08133312988281,112.08133312988281,110.84533312988282,65.0,109.89854997827986,108.79856571225875,1,510.1081760296022,511.1283923816614,509.087959677543,510.1081760296022,10000.0,53.80940774270462,517.2821758559866,-1,0.7373410484534819,0,10.0,10.0,10.0,10.0,0.0,-1.4398830769171563e-41,-1.7134968687311042e-08,1.7134968687311042e-08,1.7134968687311042e-08,5.988370519418717e-09,-1.4398830769171563e-41,-1.7134968687311042e-08,4,8,0,0,0,1,0,0,0,0.0
2004-08-09,110.54000091552734,110.9000015258789,110.12000274658205,110.6500015258789,0,1.0692868913923002,0.0011847598068070982,0.7294569732181395,0.10287286904670886,1.0692868913923002,62.949667929085166,109.928018666421,0.48223592346899125,37.304887555232575,112.47000122070312,107.0,112.47000122070312,107.0,112.47000122070312,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,0,0,0,0,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,0,0,0,0,8.0,0.0,0.6672761812308567,1,0,0,1,1,0,110.74666849772136,111.63333638509116,109.62333424886067,112.75667063395184,108.73666636149088,110.74666849772136,111.5144893137614,109.97884768168132,111.9888498179118,109.50448717753092,25.0,109.928018666421,108.81698795916044,1,509.3774491418076,510.3962040400912,508.358694243524,509.3774491418076,10000.0,48.751787897283066,516.9721865730776,-1,0.6980532194966405,0,10.0,10.0,10.0,10.0,0.0,-2.0958173215261137e-52,-2.494075022783273e-19,2.494075022783273e-19,2.494075022783273e-19,9.304118827924414e-20,-2.0958173215261137e-52,-2.494075022783273e-19,0,8,0,0,0,1,0,0,0,0.0
2004-08-10,110.6500015258789,111.43000030517578,110.41000366210938,111.22000122070312,0,1.0057149614606584,0.005122102770613853,1.0142005261461018,0.5667606793841219,1.0057149614606584,58.96414382996054,109.97868464894187,0.4874894535697365,37.622308650184934,112.47000122070312,107.0,112.47000122070312,107.0,112.47000122070312,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,0,0,0,0,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,1,1,0,0,7.0,0.0,0.7714808553846497,1,0,0,1,1,0,110.55666859944661,110.99333445231117,110.21333567301431,111.33666737874347,109.77666982014975,110.55666859944661,110.85462813313801,110.25870906575521,111.03870784505207,110.07462935384115,65.0,109.97868464894187,108.8408985388773,1,510.46366455322914,511.4845918823356,509.44273722412265,510.46366455322914,10000.0,41.34151851529263,516.7169504154365,-1,0.6934446405418223,0,10.0,10.0,10.0,10.0,0.0,-5.115492608144037e-56,-6.087564126969897e-23,6.087564126969897e-23,6.087564126969897e-23,2.2902821651265504e-23,-5.115492608144037e-56,-6.087564126969897e-23,1,8,0,0,0,1,0,0,0,0.0
2004-08-11,111.22000122070312,111.41999816894533,110.62999725341795,110.76000213623048,0,1.0164288112095445,-0.004069088213042801,0.7772319190630532,-0.45256399602176345,1.0164288112095445,56.34518601998756,110.00932455040416,0.44935494815146626,38.31978969379602,112.47000122070312,107.0,112.47000122070312,107.0,112.47000122070312,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,0,0,0,0,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,1,1,0,0,7.0,0.0,0.6873859775386237,1,0,0,1,1,0,111.02000172932942,111.62999979654947,110.61000315348306,112.03999837239583,110.00000508626302,111.02000172932942,111.40964044698079,110.63036301167806,111.65035965474446,110.38964380391438,65.0,110.00932455040416,108.85999409705992,1,515.669177745887,516.7005161013789,514.6378393903952,515.669177745887,10000.0,45.156225892613044,516.6758612911404,-1,0.7122313113362533,0,10.0,10.0,10.0,10.0,0.0,-1.2488994881131287e-59,-1.4862216221219255e-26,1.4862216221219255e-26,1.4862216221219255e-26,5.6951699998084555e-27,-1.2488994881131287e-59,-1.4862216221219255e-26,2,8,0,0,0,1,0,0,0,0.0
2004-08-12,110.7699966430664,111.22000122070312,110.4499969482422,110.87999725341795,0,1.027857644217357,0.0010540170802975945,0.7491351324698554,0.10701930463853893,1.027857644217357,54.7963017917582,110.04346857797333,0.42392889259195954,38.17343420655859,112.47000122070312,107.0,112.47000122070312,107.0,112.47000122070312,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,0,0,0,0,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,1,0,0,0,7.0,0.0,0.7093229227687836,1,0,0,1,1,0,110.93666585286458,111.2433344523112,110.45333353678383,111.72666676839195,110.1466649373372,110.93666585286458,111.23844620259604,110.63488550313312,111.42488641866049,110.44844528706867,45.0,110.04346857797333,108.88009363095404,1,517.1843354922778,518.2187041632624,516.1499668212932,517.1843354922778,10000.0,39.763292080660456,516.695801455891,1,0.7270812307974955,1,10.0,10.0,10.0,10.0,0.0,-3.049071015856834e-63,-3.628470757080819e-30,3.628470757080819e-30,3.628470757080819e-30,1.3851118971584647e-30,-3.049071015856834e-63,-3.628470757080819e-30,3,8,0,0,0,1,0,0,0,0.0
2004-08-13,110.87999725341795,111.97000122070312,110.5,110.6999969482422,0,1.0821435110909607,-0.0015001516889926309,1.358416148724254,-0.1663368151552153,1.0821435110909607,55.52593643108296,110.06921478857211,0.384818096597229,39.62470470989318,112.47000122070312,107.0,112.47000122070312,107.0,112.47000122070312,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,0,0,0,0,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,1,1,0,0,7.0,0.0,0.6764161101533716,1,0,0,1,1,0,110.8499984741211,111.24999999999999,110.47999572753906,111.62000274658202,110.07999420166017,110.8499984741211,111.14414010620116,110.55585684204102,111.32586111450195,110.37413583374024,65.0,110.06921478857211,108.89820212167332,1,511.3333188826904,512.3559855204558,510.310652244925,511.3333188826904,10000.0,34.12904831283642,516.4855080216479,-1,0.7237884277063654,0,10.0,10.0,10.0,10.0,0.0,-7.444021034806697e-67,-8.85857118427931e-34,8.85857118427931e-34,8.85857118427931e-34,3.5101826732863636e-34,-7.444021034806697e-67,-8.85857118427931e-34,4,8,0,0,0,1,0,0,0,0.0
2004-08-16,110.5,110.95999908447266,110.3499984741211,110.38999938964844,0,1.0142860412597667,-0.002760897070427014,0.6014088585838445,-0.10845127101910935,1.0142860412597667,46.40235985027998,110.08179457684962,0.32506119367538133,38.039544408655914,112.47000122070312,107.0,112.47000122070312,107.0,112.47000122070312,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,0,0,0,0,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,0,0,0,0,7.0,0.0,0.6197438086152164,1,0,0,1,1,0,111.05666605631511,111.61333211263022,110.14333089192709,112.52666727701823,109.58666483561198,111.05666605631511,111.61820652262371,110.49512559000651,111.96512681070963,110.14820530192058,25.0,110.08179457684962,108.91304587558353,1,505.7764367918145,506.7879896653981,504.7648839182309,505.7764367918145,10000.0,24.303400113296746,516.0655444440074,-1,0.700445651492519,0,10.0,10.0,10.0,10.0,0.0,-1.0835121598870103e-77,-1.2894065656869214e-44,1.2894065656869214e-44,1.2894065656869214e-44,4.904843831626016e-45,-1.0835121598870103e-77,-1.2894065656869214e-44,0,8,0,0,0,1,0,0,0,0.0
2004-08-17,110.4000015258789,110.58999633789062,109.8000030517578,109.9499969482422,0,0.9935716901506717,-0.004011678737338716,0.7951044639899382,-0.45291606242168886,0.9935716901506717,35.89337006928639,110.07662604239442,0.23943879641730348,35.1306065961469,112.47000122070312,107.0,112.47000122070312,107.0,112.47000122070312,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,0,0,0,0,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,111.48999786376952,111.16000366210938,111.48999786376952,111.38999938964844,0,0,0,0,7.0,0.0,0.5393046233841614,1,0,0,0,1,0,110.56666564941406,110.78333282470703,110.17333221435547,111.17666625976562,109.9566650390625,110.56666564941406,110.79968588256835,110.33364541625977,110.94364602661133,110.18968527221679,10.0,110.07662604239442,108.92336379670452,-1,504.6868855454635,505.6962593165544,503.6775117743726,504.6868855454635,10000.0,24.920702058010505,515.6193225264175,-1,0.7094078815919568,-1,10.0,10.0,10.0,10.0,0.0,-2.6446476931969183e-81,-3.1471968896892477e-48,3.1471968896892477e-48,3.1471968896892477e-48,1.1056293581229008e-48,-2.6446476931969183e-81,-3.1471968896892477e-48,1,8,0,0,0,1,0,0,0,0.0
2004-08-18,109.97000122070312,110.13999938964844,109.27999877929688,109.43000030517578,0,0.9850000653948113,-0.004801412944752927,0.8730970083812674,-0.548224243326216,0.9850000653948113,29.510656094371114,110.05126817034663,0.12814586069794132,32.717053183757734,112.47000122070312,107.0,112.47000122070312,107.0,112.47000122070312,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,1,0,0,1,111.48999786376952,111.16000366210938,110.3499984741211,110.13999938964844,111.48999786376952,111.16000366210938,110.3499984741211,110.13999938964844,0,1,0,0,7.0,0.0,0.4442412729230477,0,1,0,0,0,1,110.1133321126302,110.42666117350261,109.63666788736978,110.90332539876303,109.32333882649738,110.1133321126302,110.41510954793294,109.81155467732746,110.60154796346029,109.62511626180012,50.0,110.05126817034663,108.92840495599279,-1,505.2478991294543,506.25839492771314,504.23740333119537,505.2478991294543,10000.0,21.85883773113919,515.2126000402621,-1,0.7083213463920792,-1,10.0,10.0,10.0,10.0,0.0,-6.456659022466128e-85,-7.683585698602305e-52,7.683585698602305e-52,7.683585698602305e-52,2.5138428194313195e-52,-6.456659022466128e-85,-7.683585698602305e-52,2,8,0,0,0,1,0,0,0,0.0
2004-08-19,109.43000030517578,109.58999633789062,109.05999755859376,109.36000061035156,0,0.9478569030761719,-0.0006748650988824345,0.5591548445517508,-0.07385048797665761,0.9478569030761719,32.93511092594497,110.02415963858212,0.03390616776148647,30.173731272806254,112.47000122070312,107.0,112.47000122070312,107.0,112.47000122070312,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,1,0,0,1,111.48999786376952,111.16000366210938,109.8000030517578,109.58999633789062,111.48999786376952,111.16000366210938,109.8000030517578,109.58999633789062,0,1,0,0,8.0,0.0,0.4314442566153949,0,1,0,0,0,1,109.61666615804036,109.95333353678384,109.09333292643228,110.47666676839192,108.7566655476888,109.61666615804036,109.94518639119465,109.28814592488607,110.14814653523763,109.08518578084309,50.0,110.02415963858212,108.93269944011577,-1,501.7350118700085,502.7384818937485,500.7315418462685,501.7350118700085,10000.0,22.913353499328835,514.6840671708404,-1,0.696340401400563,-1,10.0,10.0,10.0,10.0,0.0,-1.5763327691338365e-88,-1.8758754146705373e-55,1.8758754146705373e-55,1.8758754146705373e-55,5.660216066353279e-56,-1.5763327691338365e-88,-1.8758754146705373e-55,3,8,0,0,0,1,0,0,0,0.0
2004-08-20,109.37000274658205,109.69000244140624,108.9800033569336,109.11000061035156,0,0.942856924874441,-0.0024245754843915477,0.7530295061121726,-0.2757599052105463,0.942856924874441,34.4642582230812,109.98831026492603,-0.0602577645136364,28.252061905684723,112.47000122070312,107.0,112.47000122070312,107.0,112.47000122070312,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,1,0,0,0,111.48999786376952,111.16000366210938,109.8000030517578,109.58999633789062,111.48999786376952,111.16000366210938,109.8000030517578,109.58999633789062,0,1,0,0,8.0,0.0,0.38574042769232486,0,1,0,0,0,1,109.33666483561198,109.6133321126302,109.08333333333334,109.86666361490884,108.80666605631512,109.33666483561198,109.53912436930338,109.13420530192059,109.66420408121745,109.00912559000652,50.0,109.98831026492603,108.93446363086439,-1,494.4957695366621,495.4847610757354,493.5067779975888,494.4957695366621,10000.0,20.27789949360971,513.892369224402,-1,0.6777859301410963,-1,10.0,10.0,10.0,10.0,0.0,-3.848468674643142e-92,-4.579773961597975e-59,4.579773961597975e-59,4.579773961597975e-59,1.2938805747710895e-59,-3.848468674643142e-92,-4.579773961597975e-59,4,8,0,0,0,1,0,0,0,0.0
2004-08-23,109.27999877929688,109.88999938964844,109.12000274658205,109.73999786376952,0,0.9492857796805235,0.0060824300442757625,0.8111326004752013,0.48457387050236017,0.9492857796805235,42.45434370579533,109.9785725237042,-0.08309003580110641,26.06762265162755,112.47000122070312,107.0,112.47000122070312,107.0,112.47000122070312,0,0,0,1.0,0,0,108.30999755859376,109.55999755859376,0.0,0,109.55999755859376,108.30999755859376,106.16000366210938,105.41999816894533,1,0,0,0,111.48999786376952,111.16000366210938,109.8000030517578,109.58999633789062,111.48999786376952,111.16000366210938,109.8000030517578,109.58999633789062,0,1,0,0,8.0,0.0,0.5009135744611977,1,0,0,0,1,0,109.26000213623047,109.54000091552734,108.8300018310547,109.97000122070311,108.55000305175783,109.26000213623047,109.53122178649902,108.98878248596192,109.69878157043456,108.82122270202638,50.0,109.9785725237042,108.94247889686345,-1,497.7835883579896,498.7791555347056,496.7880211812736,497.7835883579896,10000.0,27.259195091560727,513.26065232768,-1,0.6428744947899199,-1,10.0,10.0,10.0,10.0,0.0,-5.601626575774945e-103,-6.666075705217521e-70,6.666075705217521e-70,6.666075705217521e-70,1.7376874605079235e-70,-5.601626575774945e-103,-6.666075705217521e-70,0,8,0,0,0,1,0,0,0,0.0
