time,open,high,low,close,tick_volume,atr,rsi,ema50,macd,adx,swing_high,swing_low,last_swing_high,last_swing_low,prev_swing_high,structure,bos_bullish,bos_bearish,trend,ob_bullish,ob_bearish,ob_bottom,ob_top,ob_strength,ob_mitigated,active_ob_bull_top,active_ob_bull_bot,active_ob_bear_top,active_ob_bear_bot,inside_ob_bull,inside_ob_bear,fvg_bullish,fvg_bearish,fvg_bull_top,fvg_bull_bot,fvg_bear_top,fvg_bear_bot,active_fvg_bull_top,active_fvg_bull_bot,active_fvg_bear_top,active_fvg_bear_bot,inside_fvg_bull,inside_fvg_bear,sweep_liquidity_high,sweep_liquidity_low,fvg_density,ob_density,range_position,in_premium,in_discount,in_ote_bull,in_ote_bear,is_in_premium,is_in_discount,P_traditional,R1_traditional,S1_traditional,R2_traditional,S2_traditional,P_fibonacci,R1_fibonacci,S1_fibonacci,R2_fibonacci,S2_fibonacci,confluence_score,gold_ema_50,gold_ema_200,gold_trend,dxy_open,dxy_high,dxy_low,dxy_close,dxy_volume,dxy_rsi,dxy_ema_50,dxy_trend,gold_dxy_corr,inverse_confluence,csm_USD,csm_base,csm_quote,csm_diff,news_impact_USD,news_impact_net,news_sentiment,news_impact_score,news_impact_base,news_impact_quote,day_of_week,month,dxy_corr_30d
2025-12-09 23:00:00,4212.31,4212.92,4208.93,4210.13,2205,9.381428571428582,67.8844519966024,4202.325658144452,3.6986895594382077,17.12854541817051,4221.43,4189.42,4221.43,4189.42,4221.43,0,0,0,1.0,0,0,4189.42,4202.0,0.0,0,4202.0,4189.42,4214.54,4205.83,0,1,0,0,4210.23,4208.3,4211.54,4209.03,4210.23,4208.3,4211.54,4209.03,1,1,0,0,10.0,1.0,0.6469853170884066,1,0,0,1,1,0,4211.763333333333,4214.096666666666,4209.816666666667,4216.043333333333,4207.483333333334,4211.763333333333,4213.398293333334,4210.128373333333,4214.408373333333,4209.118293333334,85.0,4202.325658144452,4202.911243276372,1,4190.7001953125,4219.7001953125,4177.7001953125,4206.7001953125,660.0,50.0,4204.138601231932,1,inf,0,3.8668545523951927,5.0,3.8668545523951927,1.1331454476048073,5.56481635055753e-08,-7.79074289078054e-08,-7.79074289078054e-08,-1.3344409344602351e-08,5.56481635055753e-08,5.56481635055753e-08,1,12,0.0
2025-12-09 23:30:00,4210.12,4210.49,4207.09,4208.05,1174,8.38357142857142,53.91211146838188,4202.550142138788,3.3620927351785213,15.120676584881291,4221.43,4189.42,4221.43,4189.42,4221.43,0,0,0,1.0,0,0,4189.42,4202.0,0.0,0,4202.0,4189.42,4214.54,4205.83,0,1,0,0,4210.23,4208.3,4211.54,4209.03,4210.23,4208.3,4211.54,4209.03,1,1,0,0,10.0,1.0,0.5820056232427361,1,0,0,0,1,0,4210.66,4212.389999999999,4208.4,4214.65,4206.67,4210.66,4212.18418,4209.1358199999995,4213.125819999999,4208.19418,70.0,4202.550142138788,4202.96237518407,1,4190.7001953125,4219.7001953125,4177.7001953125,4206.7001953125,660.0,50.0,4204.239055901758,1,inf,0,4.33226539196048,5.0,4.33226539196048,0.6677346080395203,4.6793445015461885e-08,-6.551082302164663e-08,-6.551082302164663e-08,-9.905679677197143e-09,4.6793445015461885e-08,4.6793445015461885e-08,1,12,0.0
2025-12-10 01:00:00,4208.02,4211.04,4207.72,4210.44,1575,7.34214285714279,55.39419087136943,4202.859548329424,3.250718098107427,14.605631408908204,4221.43,4189.42,4221.43,4189.42,4221.43,0,0,0,1.0,0,0,4189.42,4202.0,0.0,0,4202.0,4189.42,4214.54,4205.83,0,1,0,0,4210.23,4208.3,4211.54,4209.03,4210.23,4208.3,4211.54,4209.03,1,1,0,0,10.0,1.0,0.65666979069039,1,0,0,1,1,0,4208.543333333334,4209.996666666668,4206.596666666668,4211.943333333334,4205.143333333334,4208.543333333334,4209.842133333334,4207.244533333334,4210.644533333334,4206.442133333334,85.0,4202.859548329424,4203.036779411094,1,4209.0,4234.5,4183.60009765625,4196.39990234375,660.0,0.0,4203.931638115169,-1,-0.14639801617119366,1,4.28482407789059,5.0,4.28482407789059,0.7151759221094096,3.691480790864712e-08,-5.1680731072105964e-08,-5.1680731072105964e-08,-7.54829708982089e-09,3.691480790864712e-08,3.691480790864712e-08,2,12,0.0
2025-12-10 01:30:00,4210.68,4212.98,4209.3,4210.88,1694,6.359285714285631,47.59293113954901,4203.174075845917,3.1615132616771007,12.447724683276629,4221.43,4189.42,4221.43,4189.42,4221.43,0,0,0,1.0,0,0,4189.42,4202.0,0.0,0,4202.0,4189.42,4214.54,4205.83,0,1,0,0,4210.23,4208.3,4211.54,4209.03,4210.23,4208.3,4211.54,4209.03,1,1,0,0,10.0,1.0,0.6704154951577598,1,0,0,1,1,0,4209.733333333334,4211.746666666667,4208.426666666667,4213.053333333333,4206.413333333334,4209.733333333334,4211.001573333334,4208.465093333333,4211.785093333333,4207.681573333334,85.0,4203.174075845917,4203.1148214070045,1,4209.0,4234.5,4183.60009765625,4196.39990234375,660.0,0.0,4203.636275928055,-1,-0.2188522417172216,1,4.429845076130382,5.0,4.429845076130382,0.5701549238696177,2.9506933800253087e-08,-4.130970732035432e-08,-4.130970732035432e-08,-5.142118634705077e-09,2.9506933800253087e-08,2.9506933800253087e-08,2,12,0.0
2025-12-10 02:00:00,4210.86,4212.76,4207.21,4209.18,2063,6.023571428571358,43.311337732452934,4203.409602283333,2.9199822557939115,12.600155590669575,4221.43,4189.42,4221.43,4189.42,4221.43,0,0,0,1.0,0,0,4189.42,4202.0,0.0,0,4202.0,4189.42,4214.54,4205.83,0,1,0,0,4210.23,4208.3,4211.54,4209.03,4210.23,4208.3,4211.54,4209.03,1,1,0,0,10.0,1.0,0.6173070915338983,1,0,0,0,1,0,4211.053333333333,4212.806666666666,4209.126666666667,4214.733333333333,4207.373333333334,4211.053333333333,4212.459093333333,4209.647573333334,4213.327573333333,4208.779093333334,70.0,4203.409602283333,4203.1751714427555,1,4209.0,4234.5,4183.60009765625,4196.39990234375,660.0,0.0,4203.352496571807,-1,-0.2496634204052285,1,4.591441874878585,5.0,4.591441874878585,0.40855812512141476,2.3821965254409067e-08,-3.335075135617269e-08,-3.335075135617269e-08,-4.202246561535102e-09,2.3821965254409067e-08,2.3821965254409067e-08,2,12,0.0
2025-12-10 02:30:00,4209.17,4209.77,4207.13,4208.47,1997,5.505714285714215,44.02439024390187,4203.608049252614,2.6408342340246236,12.940179359489848,4221.43,4189.42,4221.43,4189.42,4221.43,0,0,0,1.0,0,0,4189.42,4202.0,0.0,0,4202.0,4189.42,4214.54,4205.83,0,1,0,0,4210.23,4208.3,4211.54,4209.03,4210.23,4208.3,4211.54,4209.03,1,1,0,0,10.0,1.0,0.5951265229615761,1,0,0,0,1,0,4209.716666666667,4212.223333333334,4206.673333333334,4215.266666666667,4204.166666666667,4209.716666666667,4211.836766666667,4207.596566666667,4213.146566666667,4206.286766666667,70.0,4203.608049252614,4203.227856304022,1,4209.0,4234.5,4183.60009765625,4196.39990234375,660.0,0.0,4203.079845817766,-1,-0.25701872133311704,1,4.553021688737167,5.0,4.553021688737167,0.44697831126283294,1.93813303622898e-08,-2.713386250720572e-08,-2.713386250720572e-08,-3.5111704755897894e-09,1.93813303622898e-08,1.93813303622898e-08,2,12,0.0
2025-12-10 03:00:00,4208.3,4218.06,4206.95,4216.83,2941,5.487857142857073,62.34618539786777,4204.126557125061,3.0589281288321217,15.431835612925385,4221.43,4189.42,4221.43,4189.42,4221.43,0,0,0,1.0,0,0,4189.42,4202.0,0.0,0,4202.0,4189.42,4214.54,4205.83,0,1,0,0,4210.23,4208.3,4211.54,4209.03,4210.23,4208.3,4211.54,4209.03,1,1,0,0,10.0,1.0,0.8562949078412893,1,0,0,0,1,0,4208.456666666668,4209.783333333336,4207.143333333335,4211.096666666668,4205.8166666666675,4208.456666666668,4209.465146666668,4207.448186666667,4210.088186666668,4206.825146666668,70.0,4204.126557125061,4203.363201017415,1,4209.0,4234.5,4183.60009765625,4196.39990234375,660.0,0.0,4202.817887250158,-1,-0.37461088689745037,1,4.462145622225871,5.0,4.462145622225871,0.5378543777741287,1.5864500345128815e-08,-2.221030048318034e-08,-2.221030048318034e-08,-3.4274570597011626e-09,1.5864500345128815e-08,1.5864500345128815e-08,2,12,0.0
2025-12-10 03:30:00,4217.0,4217.98,4211.74,4213.81,2939,5.400714285714197,65.59263521289012,4204.5062999829015,3.110723309905552,18.905858405391648,4221.43,4189.42,4221.43,4189.42,4221.43,0,0,0,1.0,0,0,4189.42,4202.0,0.0,0,4202.0,4189.42,4214.54,4205.83,0,1,1,0,4211.74,4209.77,4211.54,4209.03,4211.74,4209.77,4211.54,4209.03,1,0,0,0,10.0,1.0,0.7619493908153753,1,0,0,1,1,0,4213.946666666667,4220.943333333334,4209.833333333333,4225.056666666667,4202.836666666666,4213.946666666667,4218.190686666667,4209.702646666667,4220.812646666667,4207.080686666666,65.0,4204.5062999829015,4203.467149265998,1,4209.0,4234.5,4183.60009765625,4196.39990234375,660.0,0.0,4202.566201567553,-1,-0.420439228385101,1,5.00142273145898,5.0,5.00142273145898,-0.0014227314589803086,1.3048749697381142e-08,-1.8268249576333597e-08,-1.8268249576333597e-08,-3.4537693980451894e-09,1.3048749697381142e-08,1.3048749697381142e-08,2,12,0.0
2025-12-10 04:00:00,4213.67,4217.63,4211.58,4213.5,2613,5.33928571428565,60.16233766233886,4204.85899410122,3.091124396957639,22.38966466398846,4221.43,4189.42,4221.43,4189.42,4221.43,0,0,0,1.0,0,0,4189.42,4202.0,0.0,0,4202.0,4189.42,4214.54,4205.83,0,1,0,0,4211.74,4209.77,4211.54,4209.03,4211.74,4209.77,4211.54,4209.03,1,0,0,0,10.0,1.0,0.7522649172133634,1,0,0,1,1,0,4214.509999999999,4217.279999999999,4211.039999999999,4220.749999999999,4208.2699999999995,4214.509999999999,4216.893679999999,4212.126319999999,4218.366319999999,4210.653679999999,65.0,4204.85899410122,4203.566978626536,1,4209.0,4234.5,4183.60009765625,4196.39990234375,660.0,0.0,4202.324385911718,-1,-0.4525060304793855,1,4.829217777713127,5.0,4.829217777713127,0.17078222228687334,1.0774568002080457e-08,-1.508439520291264e-08,-1.508439520291264e-08,-3.3773455025229016e-09,1.0774568002080457e-08,1.0774568002080457e-08,2,12,0.0
2025-12-10 04:30:00,4213.67,4218.78,4213.23,4217.02,2403,5.339999999999951,62.465585806058584,4205.335896293329,3.3213403552244927,25.888948616123532,4218.78,4189.42,4218.78,4189.42,4221.43,0,0,0,1.0,0,0,4189.42,4202.0,0.0,0,4202.0,4189.42,4214.54,4205.83,0,1,0,0,4211.74,4209.77,4211.54,4209.03,4211.74,4209.77,4211.54,4209.03,0,0,0,0,10.0,1.0,0.9400544959128294,1,0,0,0,1,0,4214.236666666667,4216.893333333333,4210.843333333333,4220.286666666667,4208.1866666666665,4214.236666666667,4216.547766666667,4211.925566666667,4217.975566666667,4210.497766666666,30.0,4205.335896293329,4203.700839535725,1,4209.0,4234.5,4183.60009765625,4196.39990234375,660.0,0.0,4202.092053222778,-1,-0.49883220317496996,1,4.291004853573765,5.0,4.291004853573765,0.7089951464262354,8.924817682426477e-09,-1.2494744755397067e-08,-1.2494744755397067e-08,-3.2347580494405363e-09,8.924817682426477e-09,8.924817682426477e-09,2,12,0.0
2025-12-10 05:00:00,4216.94,4217.15,4207.85,4208.2,2691,5.672857142857018,49.865689865689156,4205.448214085748,2.760269207368765,26.705063929318083,4218.78,4189.42,4218.78,4189.42,4218.78,0,0,0,1.0,0,0,4189.42,4202.0,0.0,0,4202.0,4189.42,4214.54,4205.83,0,1,0,0,4211.74,4209.77,4211.54,4209.03,4211.74,4209.77,4211.54,4209.03,1,1,0,0,10.0,1.0,0.6396457765667559,1,0,0,1,1,0,4216.343333333333,4219.456666666667,4213.906666666667,4221.893333333333,4210.793333333333,4216.343333333333,4218.463433333333,4214.223233333333,4219.773233333333,4212.913433333333,85.0,4205.448214085748,4203.745607301539,1,4209.0,4234.5,4183.60009765625,4196.39990234375,660.0,0.0,4201.868831619679,-1,-0.46752685663956545,1,4.66330232418826,5.0,4.66330232418826,0.3366976758117399,7.411654083565694e-09,-1.0376315716991972e-08,-1.0376315716991972e-08,-2.771001745730586e-09,7.411654083565694e-09,7.411654083565694e-09,2,12,0.0
2025-12-10 05:30:00,4208.15,4210.07,4203.79,4206.4,2385,5.602142857142748,41.98493115094816,4205.485539023562,2.1456377472832173,26.483756446883547,4218.78,4189.42,4218.78,4189.42,4218.78,0,0,0,1.0,0,0,4189.42,4202.0,0.0,0,4202.0,4189.42,4214.54,4205.83,0,1,0,1,4211.74,4209.77,4213.23,4210.07,4211.74,4209.77,4213.23,4210.07,1,1,0,0,11.0,1.0,0.5783378746593921,1,0,0,0,1,0,4211.066666666667,4214.283333333333,4204.983333333334,4220.366666666666,4201.766666666667,4211.066666666667,4214.619266666667,4207.514066666667,4216.814066666666,4205.319266666667,70.0,4205.485539023562,4203.772019169186,1,4209.0,4234.5,4183.60009765625,4196.39990234375,660.0,0.0,4201.654363804937,-1,-0.4171416013673789,1,4.53836283866355,5.0,4.53836283866355,0.4616371613364496,6.168026700345142e-09,-8.635237380483198e-09,-8.635237380483198e-09,-2.286935236457417e-09,6.168026700345142e-09,6.168026700345142e-09,2,12,0.0
2025-12-10 06:00:00,4206.35,4209.04,4205.62,4206.88,1835,5.343571428571328,44.85175202156378,4205.540223767735,1.6779277686155183,26.158926138293122,4218.78,4189.42,4218.78,4189.42,4218.78,0,0,0,1.0,0,0,4189.42,4202.0,0.0,0,4202.0,4189.42,4214.54,4205.83,0,1,0,0,4211.74,4209.77,4213.23,4210.07,4211.74,4209.77,4213.23,4210.07,0,0,0,0,11.0,1.0,0.5946866485013703,1,0,0,0,1,0,4206.753333333333,4209.716666666666,4203.4366666666665,4213.033333333333,4200.473333333333,4206.753333333333,4209.152293333333,4204.354373333334,4210.634373333333,4202.872293333333,30.0,4205.540223767735,4203.8029443515825,1,4209.0,4234.5,4183.60009765625,4196.39990234375,660.0,0.0,4201.4483064927335,-1,-0.3709384541670453,1,4.455646565078105,5.0,4.455646565078105,0.544353434921895,5.141988098099849e-09,-7.198783337339788e-09,-7.198783337339788e-09,-1.8831244160704676e-09,5.141988098099849e-09,5.141988098099849e-09,2,12,0.0
2025-12-10 06:30:00,4206.87,4209.71,4205.51,4207.07,1761,5.337857142857047,42.91294642857156,4205.60021499253,1.3075233378222038,25.24357460372745,4218.78,4189.42,4218.78,4189.42,4218.78,0,0,0,1.0,0,0,4189.42,4202.0,0.0,0,4202.0,4189.42,4214.54,4205.83,0,1,0,0,4211.74,4209.77,4213.23,4210.07,4211.74,4209.77,4213.23,4210.07,0,0,0,0,10.0,1.0,0.6011580381471333,1,0,0,0,1,0,4207.18,4208.740000000001,4205.320000000001,4210.6,4203.76,4207.18,4208.486440000001,4205.87356,4209.29356,4205.0664400000005,30.0,4205.60021499253,4203.8354523679845,1,4209.0,4234.5,4183.60009765625,4196.39990234375,660.0,0.0,4201.25032985944,-1,-0.3301336097552198,1,4.239114248781146,5.0,4.239114248781146,0.7608857512188543,4.2927808827528016e-09,-6.0098932358539216e-09,-6.0098932358539216e-09,-1.5171118825971544e-09,4.2927808827528016e-09,4.2927808827528016e-09,2,12,0.0
2025-12-10 07:00:00,4206.78,4207.36,4201.81,4205.6,2287,5.4492857142855815,43.58175120430752,4205.60020656145,0.8851549280807376,23.835163292929145,4218.78,4189.42,4218.78,4189.42,4218.78,0,0,0,1.0,0,0,4189.42,4202.0,0.0,0,4202.0,4189.42,4214.54,4205.83,1,1,0,0,4211.74,4209.77,4213.23,4210.07,4211.74,4209.77,4213.23,4210.07,0,0,0,0,10.0,1.0,0.5510899182561468,1,0,0,0,1,0,4207.43,4209.35,4205.150000000001,4211.63,4203.2300000000005,4207.43,4209.0344000000005,4205.8256,4210.0256,4204.834400000001,50.0,4205.60020656145,4203.8530100558655,-1,4209.0,4234.5,4183.60009765625,4196.39990234375,660.0,0.0,4201.060117015688,-1,-0.26640650897687035,0,4.107333695948193,5.0,4.107333695948193,0.892666304051807,3.588083513558043e-09,-5.0233169189812596e-09,-5.0233169189812596e-09,-1.1973157903605203e-09,3.588083513558043e-09,3.588083513558043e-09,2,12,0.0
2025-12-10 07:30:00,4205.92,4214.32,4204.74,4211.44,2701,5.890714285714174,54.34058898847565,4205.829218068845,1.0100212175648267,23.51425859242223,4218.78,4189.42,4218.78,4189.42,4218.78,0,0,0,1.0,0,0,4189.42,4202.0,0.0,0,4202.0,4189.42,4214.54,4205.83,0,1,0,0,4211.74,4209.77,4213.23,4210.07,4211.74,4209.77,4213.23,4210.07,1,1,0,0,9.0,1.0,0.7499999999999922,1,0,0,1,1,0,4204.923333333333,4208.036666666666,4202.486666666667,4210.473333333332,4199.373333333334,4204.923333333333,4207.043433333333,4202.803233333333,4208.353233333332,4201.493433333334,85.0,4205.829218068845,4203.928502493121,1,4209.0,4234.5,4183.60009765625,4196.39990234375,660.0,0.0,4200.877363499141,-1,-0.2430962580698732,1,3.766102003742695,5.0,3.766102003742695,1.233897996257305,3.0020309238259454e-09,-4.202843293356324e-09,-4.202843293356324e-09,-9.882674402340806e-10,3.0020309238259454e-09,3.0020309238259454e-09,2,12,0.0
